,Unnamed: 0,Segment,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Date,Ship Date,Sales,Product Name,geocode,latitude,longitude
110,112,Home Office,Orland Park,Illinois,60462,Central,Technology,Accessories,5,0.2,67.992,2016-10-15,2016-10-20,339.96,Logitech Gaming G510s - Keyboard,"Orland Park, Orland Township, Cook County, Illinois, 60462, United States",41.630663,-87.8536288
111,113,Corporate,New York City,New York,10035,East,Furniture,Furnishings,2,0.0,10.9096,2018-12-25,2018-12-30,41.96,Magnifier Swing Arm Lamp,"City of New York, New York, United States",40.7127281,-74.0060152
112,114,Consumer,Urbandale,Iowa,50322,Central,Office Supplies,Art,2,0.0,22.788,2017-03-11,2017-10-11,75.96,"Hunt PowerHouse Electric Pencil Sharpener, Blue","Urbandale, Polk County, Iowa, United States",41.6274511,-93.7380243
113,115,Consumer,Urbandale,Iowa,50322,Central,Office Supplies,Binders,6,0.0,13.3476,2017-03-11,2017-10-11,27.24,"Avery Durable Plastic 1"" Binders","Urbandale, Polk County, Iowa, United States",41.6274511,-93.7380243
114,116,Consumer,Columbus,Ohio,43229,East,Office Supplies,Fasteners,14,0.2,14.5348,2015-08-25,2015-08-27,40.096,"OIC Colored Binder Clips, Assorted Sizes","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
115,117,Consumer,Columbus,Ohio,43229,East,Office Supplies,Envelopes,2,0.2,1.652,2015-08-25,2015-08-27,4.72,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
116,118,Consumer,Columbus,Ohio,43229,East,Office Supplies,Paper,3,0.2,7.4925,2015-08-25,2015-08-27,23.976,Xerox 1921,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
117,119,Consumer,Columbus,Ohio,43229,East,Office Supplies,Envelopes,6,0.2,44.0316,2015-08-25,2015-08-27,130.464,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
118,120,Consumer,Seattle,Washington,98103,West,Furniture,Tables,3,0.0,165.3813,2016-02-03,2016-06-03,787.53,Hon Racetrack Conference Tables,"Seattle, King County, Washington, United States",47.6038321,-122.330062
119,121,Corporate,Bristol,Tennessee,37620,South,Office Supplies,Binders,1,0.7,-115.7156,2016-05-04,2016-10-04,157.794,GBC DocuBind 300 Electric Binding Machine,"Bristol, City of Bristol, West of England, England, United Kingdom",51.4538022,-2.5972985
120,122,Consumer,Wilmington,Delaware,19805,East,Furniture,Furnishings,3,0.0,18.3456,2017-12-06,2017-06-15,47.04,Artistic Insta-Plaque,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
121,123,Consumer,Wilmington,Delaware,19805,East,Office Supplies,Binders,4,0.0,13.878,2017-12-06,2017-06-15,30.84,DXL Angle-View Binders with Locking Rings by Samsill,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
122,124,Consumer,Wilmington,Delaware,19805,East,Office Supplies,Storage,6,0.0,63.4368,2017-12-06,2017-06-15,226.56,"Companion Letter/Legal File, Black","Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
123,125,Consumer,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,9,0.0,51.759,2017-12-06,2017-06-15,115.02,Globe Weis Peel & Seel First Class Envelopes,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
124,126,Consumer,Wilmington,Delaware,19805,East,Technology,Phones,7,0.0,19.7316,2017-12-06,2017-06-15,68.04,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
125,127,Home Office,Houston,Texas,77041,Central,Furniture,Chairs,3,0.3,-8.5794,2015-12-26,2015-12-28,600.558,Global Deluxe High-Back Manager's Chair,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
126,128,Consumer,Bloomington,Illinois,61701,Central,Furniture,Tables,6,0.5,-407.682,2015-09-20,2015-09-25,617.7,Bevis 44 x 96 Conference Tables,"Bloomington, Monroe County, Indiana, United States",39.1670396,-86.5342881
127,129,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Binders,2,0.7,-1.8308,2018-05-11,2018-12-11,2.388,"Avery Durable Slant Ring Binders, No Labels","Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
128,130,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Storage,7,0.2,30.499,2018-05-11,2018-12-11,243.992,"Trav-L-File Heavy-Duty Shuttle II, Black","Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
129,131,Home Office,Los Angeles,California,90004,West,Furniture,Chairs,2,0.2,-9.1602,2017-06-11,2017-10-11,81.424,"Global Task Chair, Black","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
130,132,Home Office,Los Angeles,California,90004,West,Furniture,Furnishings,3,0.0,26.2416,2017-06-11,2017-10-11,238.56,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
131,133,Corporate,Columbus,Ohio,43229,East,Technology,Phones,5,0.4,-11.994,2018-02-02,2018-05-02,59.97,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
132,134,Corporate,Columbus,Ohio,43229,East,Office Supplies,Paper,2,0.2,29.364,2018-02-02,2018-05-02,78.304,Xerox 1916,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
133,135,Corporate,Columbus,Ohio,43229,East,Office Supplies,Fasteners,9,0.2,6.9732,2018-02-02,2018-05-02,21.456,Staples,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
134,136,Consumer,Roseville,California,95661,West,Office Supplies,Paper,3,0.0,9.6192,2017-10-13,2017-10-19,20.04,Xerox 195,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
135,137,Consumer,Roseville,California,95661,West,Office Supplies,Paper,1,0.0,16.6568,2017-10-13,2017-10-19,35.44,Xerox 1880,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
136,138,Consumer,Roseville,California,95661,West,Office Supplies,Art,4,0.0,3.456,2017-10-13,2017-10-19,11.52,"Sanford Colorific Colored Pencils, 12/Box","Roseville, Placer County, California, United States",38.7521235,-121.2880059
137,139,Consumer,Roseville,California,95661,West,Office Supplies,Fasteners,2,0.0,1.9698,2017-10-13,2017-10-19,4.02,Ideal Clamps,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
138,140,Consumer,Roseville,California,95661,West,Office Supplies,Binders,3,0.2,26.6616,2017-10-13,2017-10-19,76.176,GBC Wire Binding Strips,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
139,141,Consumer,Roseville,California,95661,West,Office Supplies,Supplies,6,0.0,18.4464,2017-10-13,2017-10-19,65.88,Fiskars Softgrip Scissors,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
140,142,Consumer,Roseville,California,95661,West,Furniture,Furnishings,14,0.0,20.6976,2017-10-13,2017-10-19,43.12,Longer-Life Soft White Bulbs,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
141,143,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,2,0.2,10.35,2017-05-09,2017-07-09,82.8,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
142,144,Corporate,San Francisco,California,94122,West,Office Supplies,Art,3,0.0,2.3814,2018-09-18,2018-09-23,8.82,Newell 343,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
143,145,Corporate,San Francisco,California,94122,West,Office Supplies,Envelopes,3,0.0,5.1042,2018-09-18,2018-09-23,10.86,Convenience Packs of Business Envelopes,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
144,146,Corporate,San Francisco,California,94122,West,Office Supplies,Paper,3,0.0,68.976,2018-09-18,2018-09-23,143.7,Xerox 1911,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
145,147,Consumer,Independence,Missouri,64055,Central,Office Supplies,Appliances,3,0.0,218.2518,2018-12-22,2018-12-27,839.43,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,"Independence, Jackson County, Missouri, United States",39.0924792,-94.4137923
146,148,Consumer,Pasadena,California,91104,West,Office Supplies,Storage,7,0.0,20.1579,2016-07-09,2016-12-09,671.93,Safco Industrial Wire Shelving,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
147,149,Home Office,Newark,Ohio,43055,East,Furniture,Furnishings,4,0.2,12.9096,2015-10-22,2015-10-28,93.888,"Seth Thomas 14"" Putty-Colored Wall Clock","Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
148,150,Corporate,Franklin,Wisconsin,53132,Central,Technology,Phones,11,0.0,103.8015,2017-05-12,2017-09-12,384.45,Plantronics Cordless Phone Headset with In-line Volume - M214C,"Franklin County, Texas, United States",33.2002659,-95.2231752
149,151,Corporate,Franklin,Wisconsin,53132,Central,Technology,Phones,3,0.0,5.9988,2017-05-12,2017-09-12,149.97,Anker Astro 15000mAh USB Portable Charger,"Franklin County, Texas, United States",33.2002659,-95.2231752
150,152,Corporate,Franklin,Wisconsin,53132,Central,Furniture,Chairs,8,0.0,585.552,2017-05-12,2017-09-12,1951.84,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Franklin County, Texas, United States",33.2002659,-95.2231752
151,153,Corporate,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,5,0.0,80.6285,2017-05-12,2017-09-12,171.55,GBC Prestige Therm-A-Bind Covers,"Franklin County, Texas, United States",33.2002659,-95.2231752
152,154,Home Office,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,5,0.2,17.766,2017-03-13,2017-03-16,157.92,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,"Scottsdale, Maricopa County, Arizona, United States",33.4942189,-111.9260184
153,155,Home Office,Scottsdale,Arizona,85254,West,Technology,Phones,2,0.2,15.2388,2017-03-13,2017-03-16,203.184,Jabra BIZ 2300 Duo QD Duo Corded Headset,"Scottsdale, Maricopa County, Arizona, United States",33.4942189,-111.9260184
154,156,Corporate,San Jose,California,95123,West,Office Supplies,Paper,7,0.0,26.271,2016-05-31,2016-02-06,58.38,Southworth 25% Cotton Antique Laid Paper & Envelopes,"San Jose, Santa Clara County, CAL Fire Northern Region, California, United States",37.3361663,-121.890591
155,157,Corporate,San Jose,California,95123,West,Office Supplies,Paper,4,0.0,48.5392,2016-05-31,2016-02-06,105.52,Xerox 1883,"San Jose, Santa Clara County, CAL Fire Northern Region, California, United States",37.3361663,-121.890591
156,158,Corporate,San Jose,California,95123,West,Office Supplies,Storage,6,0.0,21.0288,2016-05-31,2016-02-06,80.88,"Tenex Personal Project File with Scoop Front Design, Black","San Jose, Santa Clara County, CAL Fire Northern Region, California, United States",37.3361663,-121.890591
157,159,Home Office,Seattle,Washington,98105,West,Office Supplies,Art,3,0.0,1.7901,2016-05-28,2016-03-06,6.63,Newell 311,"Seattle, King County, Washington, United States",47.6038321,-122.330062
158,160,Consumer,Seattle,Washington,98115,West,Furniture,Chairs,2,0.2,51.4764,2015-01-03,2015-06-03,457.568,Global Deluxe High-Back Manager's Chair,"Seattle, King County, Washington, United States",47.6038321,-122.330062
159,161,Consumer,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,2,0.0,6.8714,2017-11-20,2017-11-24,14.62,Avery 519,"Edmond, Oklahoma County, Oklahoma, United States",35.6571367,-97.4649038
160,162,Consumer,Edmond,Oklahoma,73034,Central,Technology,Phones,7,0.0,236.2325,2017-11-20,2017-11-24,944.93,Avaya 5420 Digital phone,"Edmond, Oklahoma County, Oklahoma, United States",35.6571367,-97.4649038
161,163,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,1,0.0,2.691,2017-11-05,2017-12-05,5.98,Xerox 1920,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
162,164,Consumer,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,2,0.2,1.3596,2016-12-28,2016-12-31,54.384,Lenovo 17-Key USB Numeric Keypad,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
163,165,Consumer,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,5,0.0,13.348,2017-11-16,2017-11-20,28.4,Staple envelope,"Carlsbad, San Diego County, California, United States",33.1580933,-117.3505966
164,166,Consumer,Seattle,Washington,98115,West,Office Supplies,Binders,2,0.2,9.688,2017-07-11,2017-11-11,27.68,Wilson Jones International Size A4 Ring Binders,"Seattle, King County, Washington, United States",47.6038321,-122.330062
165,167,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Art,3,0.2,2.7324,2015-08-09,2015-12-09,9.936,BIC Brite Liner Highlighters,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
166,168,Consumer,San Antonio,Texas,78207,Central,Technology,Machines,8,0.4,-1359.992,2015-08-09,2015-12-09,8159.952,Lexmark MX611dhe Monochrome Laser Printer,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
167,169,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Storage,3,0.2,-58.6347,2015-08-09,2015-12-09,275.928,Space Solutions HD Industrial Steel Shelving.,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
168,170,Consumer,San Antonio,Texas,78207,Central,Furniture,Chairs,9,0.3,-24.858,2015-08-09,2015-12-09,1740.06,SAFCO Arco Folding Chair,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
169,171,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Art,6,0.2,6.8136,2015-08-09,2015-12-09,32.064,Sanford Liquid Accent Highlighters,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
170,172,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Appliances,5,0.8,-453.849,2015-08-09,2015-12-09,177.98,Kensington 7 Outlet MasterPiece Power Center,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
171,173,Consumer,San Antonio,Texas,78207,Central,Technology,Phones,3,0.2,8.9985,2015-08-09,2015-12-09,143.976,JBL Micro Wireless Portable Bluetooth Speaker,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
172,174,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,3,0.0,9.8418,2015-05-08,2015-09-08,20.94,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
173,175,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,2,0.0,53.2608,2015-05-08,2015-09-08,110.96,Xerox 1913,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
174,176,Consumer,Los Angeles,California,90004,West,Furniture,Chairs,7,0.2,21.259,2015-05-08,2015-09-08,340.144,"Global Value Steno Chair, Gray","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
175,177,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Appliances,2,0.8,-131.12,2015-09-14,2015-09-19,52.448,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
176,178,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Labels,4,0.2,6.552,2015-09-14,2015-09-19,20.16,Avery 51,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
177,179,Consumer,Houston,Texas,77036,Central,Office Supplies,Appliances,4,0.8,-243.16,2018-04-21,2018-04-25,97.264,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Houston, Harris County, Texas, United States",29.7589382,-95.3676974
178,180,Consumer,Newark,Ohio,43055,East,Furniture,Chairs,7,0.3,-11.3372,2016-11-21,2016-11-23,396.802,"Padded Folding Chairs, Black, 4/Carton","Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
179,181,Consumer,Newark,Ohio,43055,East,Office Supplies,Supplies,5,0.2,-3.7715,2016-11-21,2016-11-23,15.88,Acme Rosewood Handle Letter Opener,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
180,182,Home Office,New York City,New York,10009,East,Office Supplies,Art,1,0.0,1.4104,2016-12-15,2016-12-19,3.28,"Sanford Colorific Eraseable Coloring Pencils, 12 Count","City of New York, New York, United States",40.7127281,-74.0060152
181,183,Corporate,Decatur,Illinois,62521,Central,Office Supplies,Storage,2,0.2,1.8612,2015-05-12,2015-09-12,24.816,"Tenex File Box, Personal Filing Tote with Lid, Black","Decatur, Macon County, Illinois, United States",39.8454163,-88.9524151
182,184,Corporate,Decatur,Illinois,62521,Central,Technology,Accessories,7,0.2,76.6395,2015-05-12,2015-09-12,408.744,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,"Decatur, Macon County, Illinois, United States",39.8454163,-88.9524151
183,185,Home Office,Monroe,Louisiana,71203,South,Technology,Phones,4,0.0,131.0296,2015-11-19,2015-11-24,503.96,AT&T TR1909W,"Monroe County, Illinois, United States",38.2722313,-90.1792484
184,186,Home Office,Monroe,Louisiana,71203,South,Technology,Phones,5,0.0,41.986,2015-11-19,2015-11-24,149.95,Nokia Lumia 521 (T-Mobile),"Monroe County, Illinois, United States",38.2722313,-90.1792484
185,187,Home Office,Monroe,Louisiana,71203,South,Technology,Accessories,2,0.0,7.25,2015-11-19,2015-11-24,29.0,HP Standard 104 key PS/2 Keyboard,"Monroe County, Illinois, United States",38.2722313,-90.1792484
186,188,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,2,0.0,3.4368,2017-11-28,2017-02-12,7.16,Avery Poly Binder Pockets,"Fairfield County, Ohio, United States",39.7886111,-82.6418883
187,189,Home Office,Los Angeles,California,90032,West,Technology,Accessories,8,0.0,22.984,2015-08-26,2015-08-30,176.8,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
188,190,Corporate,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,3,0.2,3.7224,2017-07-16,2017-07-22,37.224,"Personal Filing Tote with Lid, Black/Gray","Grand Prairie, Dallas County, Texas, United States",32.7459645,-96.9977846
